,Rk,Player,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Rk,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Rk,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Rk,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Rk,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,VAL
130,299,Pol Lozano,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,299,1.9,5,4,3,2,0,2,6,33.3,4,47,18,38.3,26,16,5,6,1,0,5,0,5,2,0,299,1.9,82,92,89.1,1671,300,31,32,96.9,36,40,90.0,15,18,83.3,0,0.0,0.0,0,12,1,0,3,299,1.9,105,2,31,68,11,1,103,1,1,100.0,1,0,72,396,129,6,3,0,1,1,73,66,90.4,0,299,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,70
131,305,Abdallahi Mahmoud,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,305,1.7,5,5,2,2,1,1,6,16.7,5,39,12,30.8,16,19,4,1,0,0,1,4,9,3,0,305,1.7,33,38,86.8,462,94,18,21,85.7,11,12,91.7,1,1,100.0,0,0.0,0.0,0,2,0,0,1,305,1.7,61,5,17,43,4,0,61,3,4,75.0,3,0,37,143,48,2,1,0,3,2,36,35,97.2,4,305,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,62
132,306,Nemanja Maksimović,32.2,37,1.15,29,2,0,3,3,0,3,0.09,3,0,0,0,0,0,306,32.2,53,34,14,31,8,15,56,26.8,41,698,206,29.5,134,424,140,47,9,1,38,40,93,56,1,306,32.2,534,730,73.2,8988,2044,235,309,76.1,185,251,73.7,69,102,67.6,0,0.9,-0.9,13,39,11,2,47,306,32.2,988,45,185,583,259,51,925,8,14,57.1,10,0,390,2076,924,50,16,2,19,10,552,396,71.7,67,306,32.2,2,32,11,34.4,0.99,0.34,0.06,0.18,13.5,0,0,0,3.0,3.0,0.09,-1.0,-1.0,79
133,307,Hugo Mallo,21.8,28,1.28,22,2,2,0,2,0,2,0.09,1,0,1,0,0,0,307,21.8,63,28,43,18,2,20,50,40.0,30,292,79,27.1,151,106,35,53,7,0,46,14,77,90,1,307,21.8,998,1301,76.7,18004,7115,482,513,94.0,398,503,79.1,107,235,45.5,1,1.9,-0.9,13,60,20,9,77,307,21.8,1570,90,501,729,418,21,1308,8,12,66.7,8,0,810,3667,1805,84,40,3,17,12,951,866,91.1,38,307,21.8,0,6,3,50.0,0.27,0.14,0.00,0.00,18.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,78
134,308,Aïssa Mandi,28.6,17,0.59,17,0,0,0,0,0,1,0.03,1,0,0,0,0,0,308,28.6,33,16,22,9,2,16,33,48.5,17,175,54,30.9,91,72,12,46,19,0,27,24,57,144,1,308,28.6,1626,1778,91.5,35309,11742,512,536,95.5,767,806,95.2,329,405,81.2,0,0.8,-0.8,7,93,5,1,64,308,28.6,2047,313,1110,987,62,19,1951,6,9,66.7,8,0,1338,6496,3193,60,8,0,4,4,1479,1451,98.1,16,308,28.6,0,10,3,30.0,0.35,0.10,0.00,0.00,10.5,0,0,0,1.2,1.2,0.12,-1.2,-1.2,79
135,309,Eliaquim Mangala,7.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,309,7.5,6,4,5,1,0,3,4,75.0,1,44,16,36.4,31,11,2,11,5,0,6,2,8,40,0,309,7.5,254,289,87.9,5597,1507,59,67,88.1,152,162,93.8,41,58,70.7,0,0.0,0.0,0,14,0,0,8,309,7.5,353,70,216,145,6,4,347,0,1,0.0,0,0,205,905,319,8,1,0,1,1,229,225,98.3,3,309,7.5,0,1,0,0.0,0.13,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2,74
136,310,Marcelo,14.4,50,3.47,45,0,2,1,2,0,7,0.49,5,0,0,0,2,0,310,14.4,20,12,7,11,2,10,33,30.3,23,137,45,32.8,44,63,30,21,1,0,20,15,35,21,0,310,14.4,882,1071,82.4,15096,5670,482,521,92.5,285,341,83.6,98,157,62.4,2,2.1,-0.1,26,81,41,13,107,310,14.4,1212,46,239,586,461,45,1087,10,13,76.9,10,0,824,3996,2505,137,36,14,19,14,946,871,92.1,64,310,14.4,1,17,6,35.3,1.18,0.42,0.06,0.17,22.5,0,0,0,0.4,0.4,0.03,+0.6,+0.6,83
137,314,Mariano,0.5,2,4.00,1,0,1,0,0,0,1,2.00,0,0,1,0,0,0,314,0.5,0,0,0,0,0,0,1,0.0,1,14,3,21.4,2,8,4,1,0,0,1,0,0,0,0,314,0.5,11,15,73.3,142,26,7,9,77.8,4,4,100.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0,314,0.5,23,0,1,9,13,6,21,2,2,100.0,2,0,14,82,66,2,0,1,2,0,31,15,48.4,4,314,0.5,1,5,2,40.0,10.00,4.00,0.20,0.50,11.5,0,0,0,0.5,0.5,0.10,+0.5,+0.5,77
138,323,Jordi Masip,35.0,7,0.20,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,323,35.0,0,0,0,0,0,0,2,0.0,2,4,0,0.0,4,0,0,0,0,0,0,0,0,0,2,323,35.0,540,1054,51.2,21572,15861,51,51,100.0,176,178,98.9,312,823,37.9,0,0.0,0.0,1,14,0,0,0,323,35.0,1107,1006,1103,4,1,0,656,0,0,,0,0,417,2795,1789,0,0,0,0,0,345,343,99.4,0,323,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,81
139,324,Jaime Mata,30.5,68,2.23,50,0,7,2,8,1,9,0.29,5,0,2,1,1,0,324,30.5,26,12,3,14,9,4,18,22.2,14,455,109,24.0,35,197,223,22,2,0,20,4,30,18,0,324,30.5,508,790,64.3,7527,1796,305,415,73.5,124,203,61.1,48,85,56.5,3,2.5,+0.5,30,37,21,13,52,324,30.5,1136,16,71,494,611,139,1122,18,37,48.6,23,1,692,2292,848,49,16,12,91,54,1632,876,53.7,375,324,30.5,11,51,20,39.2,1.67,0.66,0.16,0.40,13.8,0,3,4,9.4,6.3,0.12,+1.6,+1.7,79
140,325,Borja Mayoral,23.8,61,2.57,47,0,5,5,4,0,11,0.46,7,0,2,1,1,0,325,23.8,9,4,4,2,3,1,13,7.7,12,322,84,26.1,25,153,144,14,2,0,12,7,16,10,0,325,23.8,447,561,79.7,6958,1321,266,303,87.8,122,154,79.2,42,65,64.6,2,2.6,-0.6,23,36,14,2,44,325,23.8,782,17,68,424,345,87,758,30,57,52.6,32,2,589,2607,1122,70,24,13,35,50,980,604,61.6,213,325,23.8,8,45,18,40.0,1.89,0.76,0.18,0.44,12.7,0,0,0,7.7,7.7,0.17,+0.3,+0.3,76
141,327,Gonzalo Melero,13.7,19,1.38,15,0,1,1,2,0,1,0.07,1,0,0,0,0,0,327,13.7,28,16,14,11,3,7,23,30.4,16,256,69,27.0,93,119,44,18,3,0,15,7,35,23,1,327,13.7,458,548,83.6,7379,2133,232,259,89.6,180,213,84.5,35,52,67.3,1,0.8,+0.2,9,39,9,0,55,327,13.7,703,34,191,411,134,26,690,12,22,54.5,14,3,459,1951,980,47,12,4,16,16,555,475,85.6,41,327,13.7,2,17,7,41.2,1.24,0.51,0.06,0.14,13.8,0,1,1,2.4,1.6,0.09,-0.4,-0.6,75
142,331,Ferland Mendy,20.1,42,2.09,32,3,3,0,3,1,7,0.35,4,0,1,0,2,0,331,20.1,31,16,19,8,4,10,19,52.6,9,169,54,32.0,68,64,37,38,5,0,33,17,48,30,1,331,20.1,1075,1262,85.2,17932,5061,598,647,92.4,367,423,86.8,99,150,66.0,3,2.1,+0.9,20,39,23,8,68,331,20.1,1489,57,390,691,496,39,1304,52,72,72.2,55,4,1034,5023,2740,135,37,13,38,19,1093,994,90.9,69,331,20.1,1,7,2,28.6,0.35,0.10,0.14,0.50,21.4,0,0,0,0.5,0.5,0.07,+0.5,+0.5,83
143,333,Mikel Merino,34.9,80,2.29,64,0,0,4,7,5,8,0.23,7,0,0,0,0,1,333,34.9,82,63,20,52,10,22,81,27.2,59,668,202,30.2,152,406,110,58,6,0,52,34,116,68,0,333,34.9,1519,1974,77.0,27552,8993,660,801,82.4,637,787,80.9,185,309,59.9,1,2.1,-1.1,33,203,35,7,225,333,34.9,2407,80,440,1519,578,62,2382,34,58,58.6,38,4,1621,6682,3412,156,50,4,48,37,1921,1687,87.8,159,333,34.9,5,44,14,31.8,1.26,0.40,0.11,0.36,18.0,1,0,0,2.8,2.8,0.06,+2.2,+2.2,80
144,335,Roque Mesa,22.4,54,2.42,37,8,3,1,4,1,7,0.31,6,0,0,0,1,0,335,22.4,45,29,18,19,8,12,34,35.3,22,478,134,28.0,151,253,74,32,3,0,29,7,52,6,0,335,22.4,724,905,80.0,12589,3599,374,418,89.5,234,270,86.7,92,176,52.3,3,2.5,+0.5,28,95,24,7,87,335,22.4,1152,13,163,719,385,24,1096,32,55,58.2,38,0,920,5624,2826,138,48,5,32,38,890,775,87.1,50,335,22.4,1,26,9,34.6,1.16,0.40,0.04,0.11,24.6,1,0,0,1.4,1.4,0.05,-0.4,-0.4,77
145,336,Lionel Messi,32.0,219,6.84,126,18,37,11,27,0,35,1.09,22,5,5,1,2,0,336,32.0,14,10,2,3,9,0,18,0.0,18,287,87,30.3,16,124,147,7,0,0,7,4,18,1,0,336,32.0,1700,2142,79.4,28039,9544,936,1068,87.6,567,688,82.4,159,287,55.4,21,15.3,+5.7,86,208,126,6,319,336,32.0,2615,1,57,1331,1486,217,2412,183,274,66.8,193,9,2226,11525,7014,479,172,48,65,88,2616,2229,85.2,267,336,32.0,25,154,63,40.9,4.81,1.97,0.13,0.32,20.1,43,5,5,19.2,15.4,0.10,+5.8,+4.6,93
146,338,Miguel,2.6,3,1.16,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,338,2.6,2,1,1,0,1,2,4,50.0,2,50,15,30.0,6,19,25,1,1,0,0,0,2,1,0,338,2.6,22,43,51.2,260,46,17,27,63.0,4,9,44.4,0,1,0.0,0,0.6,-0.6,2,0,0,0,1,338,2.6,72,1,6,39,33,8,71,4,5,80.0,4,0,44,178,115,6,2,3,10,4,112,55,49.1,24,338,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,20.5,0,0,0,0.0,0.0,0.02,0.0,0.0,67
147,340,Santi Mina,21.6,49,2.27,34,1,4,5,5,0,7,0.32,3,0,1,1,2,0,340,21.6,14,8,6,6,2,4,38,10.5,34,405,101,24.9,66,198,141,24,3,0,21,11,25,27,0,340,21.6,500,706,70.8,7391,1929,289,369,78.3,148,223,66.4,34,51,66.7,3,2.4,+0.6,19,38,18,1,54,340,21.6,996,29,102,498,440,82,969,11,30,36.7,13,2,545,2239,1294,70,23,8,60,48,1198,752,62.8,173,340,21.6,6,48,14,29.2,2.22,0.65,0.13,0.43,15.5,1,0,0,5.6,5.6,0.12,+0.4,+0.4,76
148,342,Luka Modrić,22.2,89,4.01,68,9,5,3,3,1,16,0.72,11,1,0,1,3,0,342,22.2,34,17,6,13,15,14,34,41.2,20,403,94,23.3,86,192,125,22,2,0,20,15,49,11,0,342,22.2,1278,1478,86.5,23875,6222,607,664,91.4,433,470,92.1,206,273,75.5,7,3.3,+3.7,42,123,31,6,122,342,22.2,1696,22,282,975,569,41,1638,40,64,62.5,45,3,1271,7098,3189,165,46,7,30,30,1481,1341,90.5,100,342,22.2,3,30,13,43.3,1.35,0.59,0.10,0.23,21.6,0,0,0,2.1,2.1,0.07,+0.9,+0.9,87
149,343,Jorge Molina,21.0,60,2.86,44,1,6,1,8,0,10,0.48,4,1,4,0,1,0,343,21.0,9,6,1,4,4,2,14,14.3,12,213,56,26.3,10,100,103,13,2,0,11,4,13,18,0,343,21.0,401,600,66.8,5876,1622,239,333,71.8,122,169,72.2,25,42,59.5,3,3.3,-0.3,23,27,19,4,54,343,21.0,837,18,45,365,459,96,819,22,34,64.7,25,0,562,1873,962,59,15,14,57,50,1123,654,58.2,258,343,21.0,5,30,7,23.3,1.43,0.33,0.10,0.43,12.8,0,2,2,5.5,4.0,0.13,-0.5,-1.0,78
150,344,Jon Moncayola,16.6,22,1.32,18,1,1,0,1,1,1,0.06,1,0,0,0,0,0,344,16.6,55,31,24,25,6,25,59,42.4,34,365,101,27.7,109,219,37,40,5,0,35,7,62,33,1,344,16.6,504,656,76.8,10702,2567,175,204,85.8,217,269,80.7,100,155,64.5,0,0.3,-0.3,7,37,6,1,40,344,16.6,831,31,216,526,122,9,799,11,16,68.8,11,1,435,1617,728,23,7,1,10,10,493,447,90.7,31,344,16.6,1,14,3,21.4,0.84,0.18,0.07,0.33,25.5,0,0,0,0.7,0.7,0.05,+0.3,+0.3,73
151,345,Nacho Monreal,26.6,28,1.05,21,3,2,0,2,0,1,0.04,1,0,0,0,0,0,345,26.6,40,24,23,15,2,24,53,45.3,29,304,81,26.6,119,127,58,58,6,0,52,23,63,84,0,345,26.6,1136,1381,82.3,19058,7419,522,573,91.1,531,616,86.2,67,140,47.9,0,1.1,-1.1,12,50,25,12,85,345,26.6,1640,70,510,810,399,47,1364,10,15,66.7,10,0,871,3857,2094,74,35,2,18,9,1043,938,89.9,57,345,26.6,2,16,5,31.3,0.60,0.19,0.13,0.40,12.0,0,0,0,2.3,2.3,0.14,-0.3,-0.3,80
152,346,Joan Monterde,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,346,0.1,0,0,0,0,0,0,0,,0,3,2,66.7,1,1,1,0,0,0,0,0,0,0,0,346,0.1,6,6,100.0,62,0,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,346,0.1,8,0,2,5,2,0,8,1,1,100.0,1,0,8,42,28,2,1,0,0,0,9,5,55.6,0,346,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,62
153,349,Alberto Moreno,16.3,19,1.16,16,2,0,0,1,0,2,0.12,1,0,0,0,1,0,349,16.3,33,21,17,13,3,9,31,29.0,22,232,74,31.9,112,84,36,34,3,0,31,11,44,49,0,349,16.3,841,981,85.7,15013,5033,353,382,92.4,394,436,90.4,76,126,60.3,0,0.6,-0.6,12,36,16,7,54,349,16.3,1159,55,383,565,292,32,971,11,23,47.8,12,1,677,3259,2084,79,29,8,16,11,761,698,91.7,42,349,16.3,0,9,3,33.3,0.55,0.18,0.00,0.00,18.7,0,0,0,0.7,0.7,0.08,-0.7,-0.7,77
154,351,Gerard Moreno,30.5,95,3.12,70,2,10,6,4,3,17,0.56,9,0,3,3,2,0,351,30.5,17,14,2,11,4,7,48,14.6,41,392,90,23.0,57,218,117,30,4,0,26,8,25,44,0,351,30.5,743,1027,72.3,14412,3332,337,417,80.8,262,346,75.7,126,201,62.7,5,6.7,-1.7,50,67,41,13,89,351,30.5,1447,56,131,813,573,150,1408,61,101,60.4,63,0,1041,4763,2332,148,36,21,95,47,1648,1152,69.9,334,351,30.5,18,85,32,37.6,2.79,1.05,0.20,0.53,13.9,0,1,2,13.5,12.0,0.14,+4.5,+5.0,83
155,355,Javi Moyano,24.7,31,1.25,25,0,2,0,4,0,1,0.04,1,0,0,0,0,0,355,24.7,29,15,18,11,0,5,14,35.7,9,202,56,27.7,97,76,29,41,7,0,34,16,45,82,0,355,24.7,777,1057,73.5,13386,5674,386,438,88.1,305,403,75.7,74,171,43.3,0,0.8,-0.8,13,41,9,4,67,355,24.7,1273,96,435,598,281,14,1038,19,22,86.4,19,2,646,2859,1416,65,16,3,15,12,672,608,90.5,34,355,24.7,0,6,0,0.0,0.24,0.00,0.00,,14.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,71
156,356,Iker Muniain,26.5,76,2.87,55,5,8,1,6,1,6,0.23,5,0,0,1,0,0,356,26.5,34,23,16,11,7,4,25,16.0,21,333,88,26.4,76,166,91,17,0,0,17,10,44,7,0,356,26.5,903,1093,82.6,15258,3544,458,505,90.7,315,371,84.9,102,166,61.4,2,2.2,-0.2,36,78,25,5,75,356,26.5,1358,11,136,766,578,69,1285,54,93,58.1,59,6,1039,5085,2630,143,62,12,41,46,1240,1034,83.4,148,356,26.5,5,28,13,46.4,1.06,0.49,0.18,0.38,15.5,1,0,0,4.0,4.0,0.14,+1.0,+1.0,83
157,357,Aihen Muñoz,10.9,8,0.73,7,0,0,0,1,0,1,0.09,1,0,0,0,0,0,357,10.9,24,9,9,13,2,11,24,45.8,13,134,55,41.0,58,58,18,19,2,0,17,2,26,27,0,357,10.9,508,656,77.4,8855,2981,216,243,88.9,249,299,83.3,35,94,37.2,0,0.0,0.0,0,22,10,8,26,357,10.9,754,23,221,371,192,9,610,6,13,46.2,6,1,455,1849,1050,50,11,2,4,12,481,441,91.7,28,357,10.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,73
158,359,Jeison Murillo,17.0,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,359,17.0,37,17,28,8,1,16,29,55.2,13,152,48,31.6,110,40,2,21,10,0,11,5,42,107,0,359,17.0,618,700,88.3,13926,3906,139,148,93.9,357,373,95.7,119,170,70.0,0,0.0,0.0,0,21,1,0,28,359,17.0,892,151,508,393,20,14,842,1,2,50.0,1,0,489,2264,1186,17,1,0,5,1,530,513,96.8,10,359,17.0,1,9,6,66.7,0.53,0.35,0.11,0.17,15.1,0,0,0,0.4,0.4,0.04,+0.6,+0.6,77
159,360,Nacho,21.0,47,2.23,39,3,1,0,2,2,6,0.29,4,0,0,0,1,1,360,21.0,51,28,30,16,5,15,49,30.6,34,298,96,32.2,188,91,19,51,10,0,41,19,70,67,0,360,21.0,822,1134,72.5,16428,7559,329,370,88.9,356,449,79.3,129,271,47.6,2,2.6,-0.6,28,80,27,8,87,360,21.0,1354,85,418,639,374,25,1087,13,25,52.0,15,1,718,3559,2078,98,42,3,13,3,767,702,91.5,51,360,21.0,0,10,2,20.0,0.48,0.10,0.00,0.00,23.4,1,0,0,0.4,0.4,0.04,-0.4,-0.4,78
160,360,Nacho,21.0,47,2.23,39,3,1,0,2,2,6,0.29,4,0,0,0,1,1,360,21.0,51,28,30,16,5,15,49,30.6,34,298,96,32.2,188,91,19,51,10,0,41,19,70,67,0,360,21.0,822,1134,72.5,16428,7559,329,370,88.9,356,449,79.3,129,271,47.6,2,2.6,-0.6,28,80,27,8,87,360,21.0,1354,85,418,639,374,25,1087,13,25,52.0,15,1,718,3559,2078,98,42,3,13,3,767,702,91.5,51,360,21.0,0,10,2,20.0,0.48,0.10,0.00,0.00,23.4,1,0,0,0.4,0.4,0.04,-0.4,-0.4,61
161,361,Nacho,4.9,7,1.44,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,361,4.9,12,6,7,4,1,4,12,33.3,8,52,14,26.9,21,25,6,14,3,0,11,7,19,20,1,361,4.9,253,293,86.3,4173,1636,124,135,91.9,103,111,92.8,20,35,57.1,0,0.3,-0.3,3,11,3,3,14,361,4.9,354,35,105,167,94,3,319,1,5,20.0,1,0,218,774,343,16,7,0,3,1,243,231,95.1,17,361,4.9,1,6,1,16.7,1.23,0.21,0.17,1.00,22.3,0,0,0,0.3,0.3,0.04,+0.7,+0.7,78
162,361,Nacho,4.9,7,1.44,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,361,4.9,12,6,7,4,1,4,12,33.3,8,52,14,26.9,21,25,6,14,3,0,11,7,19,20,1,361,4.9,253,293,86.3,4173,1636,124,135,91.9,103,111,92.8,20,35,57.1,0,0.3,-0.3,3,11,3,3,14,361,4.9,354,35,105,167,94,3,319,1,5,20.0,1,0,218,774,343,16,7,0,3,1,243,231,95.1,17,361,4.9,1,6,1,16.7,1.23,0.21,0.17,1.00,22.3,0,0,0,0.3,0.3,0.04,+0.7,+0.7,61
163,363,Marc Navarro,2.4,1,0.41,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,363,2.4,3,2,2,1,0,2,2,100.0,0,23,2,8.7,11,6,6,2,0,0,2,0,3,8,0,363,2.4,55,79,69.6,799,322,35,39,89.7,16,23,69.6,3,12,25.0,0,0.0,0.0,0,3,0,0,7,363,2.4,102,6,30,49,30,5,85,2,2,100.0,2,0,53,260,173,11,3,1,2,1,67,59,88.1,5,363,2.4,0,5,0,0.0,2.05,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,63
164,364,Ximo Navarro,21.1,6,0.28,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,364,21.1,47,27,31,14,2,11,29,37.9,18,269,81,30.1,136,121,12,49,9,0,40,26,73,102,3,364,21.1,643,848,75.8,12140,4758,263,304,86.5,293,363,80.7,72,148,48.6,0,0.1,-0.1,3,45,3,1,50,364,21.1,1119,108,468,558,152,13,949,14,21,66.7,15,0,508,3049,1403,52,13,0,19,14,525,484,92.2,13,364,21.1,0,7,1,14.3,0.33,0.05,0.00,0.00,20.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,74
165,367,Neto,2.0,1,0.50,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,367,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,367,2.0,55,62,88.7,1175,662,18,18,100.0,30,30,100.0,7,13,53.8,0,0.0,0.0,0,0,0,0,0,367,2.0,64,56,64,0,0,0,44,0,0,,0,0,33,116,51,0,0,0,0,0,33,33,100.0,0,367,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,82
166,368,Carlos Neva,24.5,16,0.65,13,1,0,2,0,0,3,0.12,2,0,0,1,0,0,368,24.5,17,8,10,4,3,8,17,47.1,9,264,61,23.1,121,111,32,52,4,0,48,17,34,63,1,368,24.5,624,901,69.3,11353,4810,269,304,88.5,280,371,75.5,64,163,39.3,1,1.1,-0.1,11,45,12,10,57,368,24.5,1112,55,299,577,282,16,878,6,12,50.0,6,0,538,2706,1426,74,22,0,13,15,609,524,86.0,37,368,24.5,0,7,4,57.1,0.29,0.16,0.00,0.00,16.8,0,0,0,0.6,0.6,0.09,-0.6,-0.6,76
167,370,Fernando Niño,0.9,1,1.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,370,0.9,3,1,0,3,0,0,1,0.0,1,14,4,28.6,0,8,6,0,0,0,0,0,3,2,0,370,0.9,13,21,61.9,133,9,9,12,75.0,2,7,28.6,0,0,,0,0.0,0.0,0,1,0,0,0,370,0.9,33,2,2,20,12,4,33,2,2,100.0,2,0,26,96,24,2,0,2,4,0,48,26,54.2,14,370,0.9,1,1,1,100.0,1.08,1.08,1.00,1.00,17.0,0,0,0,0.3,0.3,0.27,+0.7,+0.7,65
168,371,Nolito,3.6,15,4.17,11,4,0,0,0,0,2,0.56,2,0,0,0,0,0,371,3.6,6,4,4,2,0,0,3,0.0,3,73,22,30.1,27,31,15,6,1,0,5,1,7,4,0,371,3.6,115,164,70.1,2321,781,47,60,78.3,47,63,74.6,19,34,55.9,1,0.4,+0.6,5,14,10,0,21,371,3.6,210,4,35,106,80,17,193,1,6,16.7,1,0,140,555,282,16,6,4,4,6,178,141,79.2,27,371,3.6,2,6,4,66.7,1.67,1.11,0.17,0.25,19.2,2,1,1,2.0,1.3,0.21,0.0,-0.3,76
169,372,Nolito,10.0,32,3.21,20,2,4,4,1,1,2,0.20,0,0,1,0,1,0,372,10.0,12,9,3,5,4,6,24,25.0,18,141,37,26.2,26,65,50,10,0,0,10,2,14,4,0,372,10.0,263,345,76.2,4820,1624,127,155,81.9,103,130,79.2,30,46,65.2,0,0.7,-0.7,13,22,22,4,47,372,10.0,438,4,44,178,238,57,425,12,16,75.0,12,0,324,1518,926,57,8,15,17,7,477,334,70.0,81,372,10.0,3,28,12,42.9,2.81,1.20,0.11,0.25,16.3,0,0,0,2.1,2.1,0.07,+0.9,+0.9,76
170,374,Allan Nyom,26.9,18,0.67,14,1,1,1,1,0,2,0.07,1,0,1,0,0,0,374,26.9,49,20,28,18,3,17,36,47.2,19,336,97,28.9,143,139,54,38,5,0,33,15,64,82,0,374,26.9,587,922,63.7,10643,4747,277,336,82.4,233,340,68.5,71,207,34.3,0,0.9,-0.9,10,61,19,14,54,374,26.9,1170,49,295,561,367,29,937,13,28,46.4,16,0,556,2919,1418,86,32,3,18,24,640,545,85.2,52,374,26.9,2,13,5,38.5,0.48,0.19,0.15,0.40,14.9,0,0,0,0.7,0.7,0.05,+1.3,+1.3,75
171,375,Jan Oblak,37.7,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,375,37.7,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,375,37.7,558,960,58.1,22101,16430,64,65,98.5,167,171,97.7,324,720,45.0,0,0.0,0.0,0,13,1,0,1,375,37.7,1011,896,1000,11,1,0,599,1,1,100.0,1,0,402,2325,1438,1,0,0,1,0,322,319,99.1,0,375,37.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,91
172,377,Lucas Ocampos,30.5,65,2.13,42,0,10,3,9,1,8,0.26,5,0,2,0,1,0,377,30.5,52,32,29,13,10,21,73,28.8,52,503,144,28.6,132,198,173,55,5,0,50,15,67,19,0,377,30.5,728,972,74.9,11573,2829,412,478,86.2,214,282,75.9,70,121,57.9,3,2.5,+0.5,23,32,30,9,75,377,30.5,1524,29,185,634,829,201,1493,83,168,49.4,97,6,1180,6792,4370,239,70,47,83,94,1480,1127,76.1,277,377,30.5,14,81,31,38.3,2.66,1.02,0.11,0.29,17.1,0,5,5,10.6,6.8,0.08,+3.4,+2.2,82
173,378,Martin Ødegaard,28.1,116,4.13,75,29,7,3,2,0,15,0.53,11,2,1,1,0,0,378,28.1,28,18,7,16,5,6,36,16.7,30,517,125,24.2,96,263,158,20,0,0,20,15,43,14,0,378,28.1,1308,1617,80.9,22525,6916,650,723,89.9,484,565,85.7,147,265,55.5,6,5.2,+0.8,60,142,75,2,203,378,28.1,1904,13,191,1102,770,68,1730,63,94,67.0,65,1,1459,8462,4494,271,88,18,45,54,1582,1401,88.6,157,378,28.1,4,49,17,34.7,1.75,0.61,0.08,0.24,21.3,4,0,0,3.3,3.3,0.07,+0.7,+0.7,83
174,380,Lucas Olaza,34.9,59,1.69,39,14,0,3,3,0,6,0.17,2,1,0,1,2,0,380,34.9,64,36,43,19,2,29,53,54.7,24,379,115,30.3,202,138,39,65,8,0,57,16,80,81,1,380,34.9,1496,2012,74.4,27547,13476,649,711,91.3,662,804,82.3,167,418,40.0,3,3.6,-0.6,36,93,36,18,138,380,34.9,2302,109,752,1136,540,20,1918,15,26,57.7,16,1,1379,5821,3288,133,48,3,19,17,1461,1375,94.1,41,380,34.9,1,19,5,26.3,0.54,0.14,0.05,0.20,26.8,7,0,0,0.8,0.8,0.04,+0.2,+0.2,77
